City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
383,minas de barroteran,76,MX,1571081412,45,27.63,-101.28,299.6,1.735
384,aranos,100,NA,1571081412,23,-24.14,19.11,300.9,3.945
385,balabac,53,PH,1571081412,77,7.99,117.06,300.3,2.021
386,broome,75,GB,1571081412,100,52.47,1.45,289.26,3.1
387,skibbereen,75,IE,1571081412,93,51.55,-9.27,285.15,1.5
388,guerrero negro,0,MX,1571081412,51,27.97,-114.04,296.3,6.152
389,mao,20,DO,1571081412,46,19.55,-71.08,306.15,3.6
390,seoul,75,KR,1571081412,93,37.57,126.98,283.15,1.0
391,rome,91,IT,1571081412,82,41.89,12.48,294.15,1.0
392,natal,20,BR,1571081412,65,-5.81,-35.21,302.15,6.2
393,tulle,98,FR,1571081412,77,45.27,1.77,290.15,8.7
394,morros,40,BR,1571081412,66,-2.87,-44.04,303.15,7.2
395,canandaigua,90,US,1571081412,81,42.88,-77.28,285.37,2.6
396,coquimbo,75,CL,1571081412,68,-29.95,-71.34,291.15,8.7
397,reconquista,100,AR,1571081412,89,-29.14,-59.64,284.5,7.504
398,matamoros,75,US,1571081412,55,25.87,-97.51,307.15,3.6
399,hokitika,100,NZ,1571081412,73,-42.72,170.96,283.5,7.17
400,fecamp,90,FR,1571081412,87,49.76,0.37,288.15,6.2
401,kamaishi,77,JP,1571081412,84,39.28,141.86,285.5,1.986
402,buta,97,CD,1571081412,78,2.79,24.73,296.8,0.443
403,svetlaya,0,RU,1571081412,39,46.54,138.33,277.0,4.284
404,kahului,40,US,1571081412,69,20.89,-156.47,300.15,5.1
405,saratoga springs,75,US,1571081412,42,43.08,-73.79,294.26,5.1
406,lazaro cardenas,90,MX,1571081412,68,28.39,-105.62,297.04,5.1
407,port victoria,3,AU,1571081412,90,-34.5,137.49,284.4,3.096
408,mossendjo,100,CG,1571081412,96,-2.95,12.72,294.9,1.242
409,souillac,89,FR,1571081412,93,45.6,-0.6,289.26,3.6
410,mae sot,81,MM,1571081412,92,16.71,98.57,292.4,1.456
411,chernyshevskiy,30,RU,1571081412,93,63.01,112.47,267.2,2.001
412,fontem,98,CM,1571081412,94,5.49,9.85,291.5,0.568
413,kurchum,7,KZ,1571081412,34,48.57,83.65,288.0,7.41
414,markova,13,RU,1571081412,68,52.21,104.21,271.15,1.0
415,coahuayana,70,MX,1571081412,72,18.62,-100.35,302.2,0.903
416,tezu,0,IN,1571081412,54,27.93,96.16,294.4,1.652
417,rawson,0,AR,1571081412,65,-43.3,-65.11,280.5,5.594
418,nyurba,73,RU,1571081412,93,63.29,118.35,266.4,2.907
419,collie,0,AU,1571081412,64,-33.36,116.15,278.15,0.752
420,varberg,94,SE,1571081412,81,57.11,12.25,282.15,1.5
421,christchurch,100,NZ,1571081412,93,-43.53,172.64,284.26,5.1
422,ayacucho,20,PE,1571081412,25,-13.16,-74.23,297.15,3.1
423,karratha,8,AU,1571081412,75,-20.74,116.85,296.3,6.849
424,kachug,52,RU,1571081412,62,53.96,105.89,271.7,0.863
425,san pedro,95,AR,1571081412,57,-33.68,-59.66,287.59,3.58
426,rudsar,1,IR,1571081412,88,37.14,50.29,290.15,2.1
427,aneho,20,TG,1571081412,88,6.23,1.6,300.15,5.1
428,dhidhdhoo,7,MV,1571081412,70,6.88,73.1,301.8,1.886
429,hobyo,10,SO,1571081412,75,5.35,48.53,300.5,4.303
430,liepaja,35,LV,1571081412,87,56.52,21.02,286.15,3.6
431,adre,31,TD,1571081412,61,13.47,22.2,297.9,2.631
432,ingham,97,AU,1571081412,96,-18.65,146.16,289.6,0.522
433,kiruna,0,SE,1571081412,100,67.86,20.23,261.15,2.6
434,taltal,52,CL,1571081412,61,-25.41,-70.49,289.5,3.517
435,rancho cucamonga,1,US,1571081412,49,34.1,-117.58,296.48,2.1
436,mahajanga,20,MG,1571081412,78,-15.72,46.32,300.15,2.6
437,russell,1,US,1571081412,31,38.9,-98.86,299.15,9.8
438,qaqortoq,5,GL,1571081412,47,60.72,-46.03,276.15,1.5
439,port hardy,90,CA,1571081412,76,50.7,-127.42,282.15,5.7
440,yurty,95,RU,1571081412,67,56.05,97.64,277.1,1.935
441,ossora,43,RU,1571081412,66,59.24,163.07,274.6,6.722
442,san rafael,100,AR,1571081412,91,-34.61,-68.33,276.2,3.256
443,srednekolymsk,100,RU,1571081412,93,67.46,153.71,268.1,8.988
444,bonavista,100,CA,1571081412,81,48.65,-53.11,279.26,2.68
445,shiyan,100,CN,1571081412,83,32.65,110.78,283.4,2.15
446,saint george,0,GR,1571081412,77,39.45,22.34,290.15,2.009
447,cobija,20,BR,1571081412,49,-11.02,-68.77,307.15,4.1
448,coihueco,75,CL,1571081412,68,-36.63,-71.83,291.15,8.7
449,adwa,98,ET,1571081412,43,14.16,38.9,292.2,5.749
450,ryazanovskiy,100,RU,1571081412,88,55.55,39.43,287.4,5.79
451,tarauaca,32,BR,1571081412,38,-8.16,-70.77,306.6,1.117
452,itarema,20,BR,1571081412,58,-2.92,-39.92,304.15,10.3
453,pauini,66,BR,1571081412,43,-7.71,-67.0,306.9,1.231
454,talara,29,PE,1571081412,100,-4.58,-81.27,290.15,7.7
455,okhotsk,71,RU,1571081412,60,59.36,143.24,264.1,7.711
456,tazovskiy,79,RU,1571081412,96,67.47,78.7,276.2,6.445
457,aykhal,0,RU,1571081412,87,65.95,111.51,261.7,2.253
458,bratsk,81,RU,1571081412,77,56.15,101.63,273.15,2.0
459,sao borja,100,BR,1571081412,94,-28.66,-56.0,288.9,8.552
460,wahiawa,75,US,1571081412,69,21.5,-158.02,302.15,6.2
461,kenora,90,CA,1571081412,80,49.76,-94.48,277.15,2.1
462,nisia floresta,20,BR,1571081412,65,-6.09,-35.21,302.15,6.2
463,butterworth,75,MY,1571081412,100,5.4,100.37,298.15,1.5
464,nizwa,10,OM,1571081412,39,22.93,57.53,298.6,1.501
465,bensonville,75,LR,1571081412,94,6.45,-10.61,299.15,1.882
466,boende,69,CD,1571081412,70,-0.28,20.88,299.2,0.538
467,deder,100,ET,1571081412,59,9.31,41.44,291.3,1.112
468,marawi,100,PH,1571081412,95,8.0,124.29,295.93,0.45
469,suba,100,CN,1571081412,98,28.73,103.51,282.9,1.329
470,slave lake,75,CA,1571081412,100,55.28,-114.77,275.15,3.1
471,dryden,90,CA,1571081412,86,49.79,-92.84,277.15,5.1
472,singkang,75,MY,1571081412,88,2.1,102.8,298.15,1.128
473,omboue,100,GA,1571081412,96,-1.57,9.26,295.8,2.095
474,kopervik,75,NO,1571081412,93,59.28,5.31,284.26,3.1
475,riohacha,75,CO,1571081412,74,11.54,-72.91,304.15,3.6
476,oktyabrskiy,100,RU,1571081412,55,55.61,37.97,291.15,8.0
477,shima,75,JP,1571081412,64,34.34,136.82,293.15,10.8
478,dodge city,1,US,1571081412,31,37.75,-100.02,298.71,4.6
479,coruripe,4,BR,1571081412,69,-10.12,-36.18,299.4,6.111
480,anaimalai,75,IN,1571081412,88,10.58,76.93,297.15,2.1
481,luis gil perez,75,MX,1571081412,62,17.87,-93.05,303.15,4.6
482,ludvika,46,SE,1571081412,100,60.15,15.18,279.82,1.0
483,vorukh,14,KG,1571081412,54,39.85,70.57,280.3,1.979
484,polyarnyy,78,RU,1571081412,87,69.2,33.45,272.0,0.892
485,ewa beach,40,US,1571081412,58,21.32,-158.01,302.15,5.7
486,bonthe,66,SL,1571081412,80,7.53,-12.5,299.6,3.722
487,nantai,53,CN,1571081412,70,36.41,105.98,276.9,1.969
488,moree,0,AU,1571081412,56,-29.46,149.84,293.15,6.7
489,lorengau,100,PG,1571081412,69,-2.02,147.27,301.8,2.217
490,port macquarie,37,AU,1571081412,93,-31.43,152.91,285.37,3.572
491,newtonmore,20,GB,1571081412,100,57.07,-4.12,282.59,1.221
492,lashio,11,MM,1571081412,95,22.93,97.75,290.9,1.501
493,irbeyskoye,60,RU,1571081412,58,55.64,95.45,277.5,1.457
494,sola,99,TZ,1571081412,49,-3.17,33.8,297.7,5.978
495,san policarpo,100,PH,1571081412,83,12.18,125.51,299.3,3.72
496,margate,75,AU,1571081412,81,-43.03,147.26,283.15,5.1
497,gazli,0,UZ,1571081412,34,40.13,63.45,283.4,1.695
498,mwinilunga,100,ZM,1571081412,60,-11.73,24.43,295.5,1.147
499,sindor,89,RU,1571081412,95,62.87,51.9,274.9,2.734
500,sawtell,29,AU,1571081412,93,-30.38,153.1,288.15,0.5
501,marystown,83,CA,1571081412,2,47.17,-55.16,284.26,2.68
502,tono,44,JP,1571081412,97,39.35,141.52,279.81,1.327
503,kavaratti,98,IN,1571081412,70,10.57,72.64,301.48,1.166
504,hamilton,75,CA,1571081412,55,43.26,-79.87,286.48,6.2
505,saint-joseph,75,FR,1571081412,77,43.56,6.97,295.15,1.5
506,jhawarian,0,PK,1571081412,28,32.36,72.63,297.76,1.877
507,tarko-sale,100,RU,1571081412,95,64.92,77.78,278.15,4.139
508,dukat,0,AL,1571081412,86,40.25,19.57,293.71,2.24
509,tiarei,75,PF,1571081412,61,-17.53,-149.33,300.15,3.1
510,carutapera,49,BR,1571081412,80,-1.2,-46.02,300.49,8.541
511,dwarka,0,IN,1571081412,69,28.58,77.04,303.15,2.236
512,vagur,0,FO,1571081412,89,61.47,-6.81,282.52,8.46
513,ixtepec,90,MX,1571081412,62,20.03,-97.65,303.15,2.1
514,capinota,40,BO,1571081412,27,-17.71,-66.26,297.15,5.1
515,les cayes,21,HT,1571081412,72,18.19,-73.75,301.96,3.725
516,tecoanapa,20,MX,1571081412,79,16.99,-99.26,303.15,3.6
517,gat,40,SN,1571081412,83,14.69,-16.54,300.15,2.6
518,maltahohe,99,NA,1571081412,19,-24.83,16.98,294.07,7.327
519,pacific grove,1,US,1571081412,67,36.62,-121.92,293.71,3.1
520,kizhinga,14,RU,1571081412,61,51.85,109.91,269.95,1.678
521,sergach,100,RU,1571081412,98,55.53,45.48,280.57,2.944
522,vao,90,EE,1571081412,86,59.1,26.19,279.2,4.269
523,manbij,91,SY,1571081412,36,36.53,37.96,290.15,1.0
524,new castle,75,US,1571081412,36,41.0,-80.35,290.37,5.7
525,puerto madero,75,AR,1571081412,58,-34.61,-58.36,286.48,9.8
526,trofors,20,NO,1571081412,92,65.54,13.39,278.15,1.5
527,kushima,0,JP,1571081412,82,31.5,131.29,288.71,1.79
528,kannod,0,IN,1571081412,70,22.67,76.74,295.25,0.014
529,saint anthony,1,US,1571081412,27,43.97,-111.68,286.48,5.1
530,susanville,1,US,1571081412,23,40.42,-120.65,289.15,1.5
